Year,Unnamed: 1,Rank,Institution,Satisfied with Course,Satisfied with Teaching,Satisfied with Feedback,Student to Staff Ratio,Spend per Student,Average Entry Tariff,Value Added Score,Career after 15 months,Continuation,Guardian Score
2017,1,61,De Montfort,84.05,87.0010619026797,75.6714850197569,18.64010443111962,4.099817441904689,292.83343428225317,5.91121210968699,77.29581867917155,98.922336101532,58.5
2017,1,62,Essex,87.5929248910536,88.22209399243451,77.24732065022309,16.510745518526754,3.618411927652371,299.8527964205817,6.1949830039780975,64.50953678474114,98.922336101532,57.7
2017,1,63,Winchester,90.5713144226928,91.37517489506301,77.5715885458327,16.66150521962212,2.6531226319194166,295.2961222091659,6.162996325261474,61.55218554861731,98.922336101532,57.3
2017,1,64,Edge Hill,86.33839318770819,89.7381326917739,78.8141239173884,14.777734641945582,4.117680855177748,327.88760585065427,5.4173079579040415,64.11460779708783,98.922336101532,57.2
2017,1,65,Chester,86.675,87.4531835205993,74.7190730659741,13.961918910045966,5.420034866245868,304.2977574750831,4.034237822526915,64.2016806722689,98.922336101532,57.0
2017,1,66,Anglia Ruskin,86.0337853913871,89.1162126799096,77.0963287462502,17.333674306894466,8.071821732954545,256.3803468208092,4.935737236701178,65.00213401621852,98.922336101532,56.7
2017,1,66,Bath Spa,89.0909090909091,90.48051800522549,81.7083144025443,18.478166349785464,5.138831305077633,321.69746748802186,5.3467220093656875,54.94912118408881,98.922336101532,56.7
2017,1,68,UWE Bristol,85.54578168732509,87.4219803265591,71.6450129922047,18.515446265239486,3.7359055827642913,323.85082009893284,6.648782844350182,70.87014725568943,98.922336101532,56.5
2017,1,69,Staffordshire,81.83079056865459,84.75800291646411,75.3304454070865,15.704817976111272,5.7944801370359045,265.6483300589388,5.611294797719715,58.12542144302092,98.922336101532,55.3
2017,1,70,Edinburgh Napier,83.4944981660554,86.6561225339216,71.96193265007321,20.119078826486795,3.7320947039154353,349.8346744696413,7.732404950756367,69.4709453599306,98.922336101532,55.1
2017,1,71,Hull,86.4131643317767,87.0613060861839,72.123421661035,16.160605491099147,4.783336678437818,344.5622161671214,5.1477539947410085,66.88463334890238,98.922336101532,55.0
2017,1,72,Gloucestershire,83.6193447737909,87.186086413976,72.84821986258589,18.344083299313557,5.742446140554142,326.0962288686606,6.564118881928029,55.822416302765646,98.922336101532,54.9
2017,1,73,Northampton,85.72141787319019,87.4149447531057,77.0748027564167,18.589619201401838,5.023083792958786,280.702850877193,6.257123288397133,62.29385307346328,98.922336101532,54.7
2017,1,74,Middlesex,81.8463002617178,82.7826397570995,73.5611938877517,16.290792317455015,7.115180585723367,300.82425742574236,4.641083705468347,64.30732002419842,98.922336101532,54.5
2017,1,75,Chichester,86.9610935856992,90.656665350704,76.1844598862919,15.994192104831415,3.098371212121212,304.87327586206897,5.458760305572439,57.95339412360689,98.922336101532,54.3
2017,1,76,Plymouth,87.6898481215028,89.8910653607835,77.0344303594993,16.351579821748224,5.190644812123087,314.3145283591143,6.009479690662727,59.80576441102756,98.922336101532,54.2
2017,1,77,Brunel,84.47665056360711,83.70292718329169,71.9290322580645,15.689718845398204,4.376045078554378,349.56231599607344,5.302135377307567,63.04222093695778,98.922336101532,54.1
2017,1,77,Huddersfield,88.8092133854846,88.0195599022005,77.46521739130439,20.644494257938515,3.522396761659609,332.2599931670645,5.140732131059289,73.86311437758383,98.922336101532,54.1
2017,1,79,Bournemouth,76.43366619115551,82.5959754531183,66.00948625635749,17.250265609363925,5.670873172296834,321.8101182654423,7.122245185533115,66.33663366336633,98.922336101532,53.9
2017,1,79,Liverpool Hope,87.6415722851432,89.8025493626593,80.33464435704289,16.228643874261152,2.633765283266097,305.2171903881701,3.713057066027406,54.118993135011436,98.922336101532,53.9
2017,1,79,Sunderland,83.1212121212121,85.35273168144279,75.9155954402134,16.26516465409635,6.88101308596752,290.45470692717583,4.552908820620284,62.55060728744939,98.922336101532,53.9
2017,1,79,Ulster,90.8851422550053,89.6486688012632,77.9294613090016,17.140903413497306,4.300471085060625,307.67850261491856,5.248752722239293,63.854989231873645,98.922336101532,53.9
2017,1,83,Salford,82.63606071825251,85.1675305442429,74.4732066807392,16.676398760606567,4.0406457382926115,334.5275761973876,5.466204921076363,59.244372990353696,98.922336101532,53.6
2017,1,84,Liverpool John Moores,85.4969785371952,86.3676616137938,75.9522124630562,18.139414196831456,3.536591866451714,345.42422145328703,5.950482554794161,63.49629629629629,98.922336101532,53.5
2017,1,85,Abertay Dundee,87.3614190687361,88.25,72.3801065719361,19.319910318860682,2.556278139069535,346.7549504950495,6.678628644665171,65.72847682119205,98.922336101532,53.4
2017,1,86,Sheffield Hallam,84.9971692772221,87.0908404867465,73.2978763532119,16.477231814607816,5.292701896817216,305.9496144880771,6.063048307910521,61.7674418604651,98.922336101532,53.1
2017,1,87,Central Lancashire,85.0,86.4558823529412,74.179122043074,16.80412394788198,5.756033160810888,322.92031735081355,4.7048952094986625,62.85452881976211,98.922336101532,52.6
2017,1,88,Kingston,82.0,82.15810853036139,69.78914909575799,19.349835380686834,5.0072240244633655,290.70894479385095,4.913103340570168,60.671287851149216,98.922336101532,52.4
2017,1,88,Leeds Trinity,83.68026644462951,87.7886415643853,78.7166666666667,21.617502266246678,2.9270957878029176,286.5234474017721,6.966943147212352,65.69200779727096,98.922336101532,52.4
2017,1,90,Roehampton,83.48275862068971,85.2250236640564,72.2895715663314,14.865357657412092,5.929292070107788,275.78520286396173,5.650803383547708,60.82474226804124,98.922336101532,52.3
2017,1,91,Brighton,84.19795962665509,85.3136210457659,69.212368981864,17.376290235485143,3.677170656756686,304.72738537794265,5.06873929188573,66.86877436119532,98.922336101532,51.3
2017,1,91,Cardiff Met,78.9259259259259,82.4090362003518,71.2040332147094,17.92730293664517,4.480611791584693,318.07260351673284,5.848023728157844,60.65688329839273,98.922336101532,51.3
2017,1,93,Bolton,82.0512820512821,85.657091382244,75.3321594365295,15.926369900083987,4.338639652677279,290.1825396825397,4.411021563929427,60.23564064801178,98.922336101532,51.1
2017,1,94,Hertfordshire,85.48951048951051,86.7783054236441,70.3614819259037,17.543537236397857,4.220695193300447,300.6675287356322,4.934100208231214,75.00971628449281,98.922336101532,51.0
2017,1,95,Worcester,87.3333333333333,87.943971985993,71.89725161376191,17.291212449637193,2.853471317561104,302.9187547456346,6.417823924325412,63.70209689081706,98.922336101532,50.6
2017,1,96,West London,72.90476190476191,79.0013109283757,68.1181515007146,15.603230693475584,5.594038106945297,300.00116686114353,5.352585002328831,60.63919259882255,98.922336101532,50.3
2017,1,97,Suffolk,84.1435711040436,85.985667159595,78.932047666697,20.03790362609045,3.694562039017152,308.24444444444447,2.2538900730473026,55.39473684210526,98.922336101532,48.7
2017,1,98,Greenwich,80.6730769230769,83.6461642121475,71.5027501057733,18.56086207290653,3.694562039017152,337.6191616766467,5.30959764955521,58.0377358490566,98.922336101532,48.6
2017,1,99,Glasgow Caledonian,83.6006051437216,84.0139404500341,65.5759558868085,21.093646197069262,3.858062683458006,386.84516954574536,5.583811406257533,70.08760951188987,98.922336101532,48.4
2017,1,100,Solent,81.6655907036798,82.7425072510474,70.2803738317757,16.941058237362224,4.285488169222948,278.83195592286546,5.671761161467267,54.632972322503,98.922336101532,48.2
2017,1,101,Queen Margaret,84.070796460177,87.3568281938326,66.5451552210724,18.335224542200443,2.610862068965517,351.88425925925935,6.5304441260744985,60.16713091922006,98.922336101532,47.4
2017,1,102,Teesside,85.0104384133612,87.96835970024979,75.67927987998,17.39398659981134,5.815083333333332,305.5264817150061,3.6966431139209113,59.977949283351705,98.922336101532,47.3
2017,1,103,West of Scotland,86.72413793103449,87.0314519603619,73.521107361752,19.809792976400125,3.187149814106927,326.9443127962082,5.89010033889295,65.74018126888218,98.922336101532,47.2
2017,1,104,York St John,86.6965620328849,88.8416843683619,75.244951009798,18.533951618048363,4.196685878962536,301.73328738800825,4.246088925483738,65.52995391705069,98.922336101532,46.8
2017,1,105,Birmingham City,80.6050783360346,82.60135135135141,71.9950299821728,19.12096750483875,4.766548282566428,316.3811300639658,5.462404406999352,64.9025069637883,98.922336101532,45.2
2017,1,106,St Mary's Twickenham,92.0881321982975,92.7518120469882,72.5582325302409,20.15351335068765,4.648858085808581,293.291015625,3.2808789427172274,66.52777777777777,98.922336101532,45.1
2017,1,107,London South Bank,80.840132970686,82.80587522713509,71.1734076047469,17.18363240736732,4.290539674400718,257.05515587529976,5.231392730781602,67.98349056603774,98.922336101532,44.5
2017,1,108,Aberystwyth,82.37958989031951,85.15299440409571,69.88244253010329,19.14716588519979,4.718682350448042,289.7584569732953,3.5427946190874935,62.6380766731644,98.922336101532,43.6
2017,1,109,Canterbury Christ Church,84.8911651728553,86.408202499199,72.6574107280086,16.00654160389978,3.040261799606236,276.1606407322654,5.429449263023465,58.05774278215223,98.922336101532,43.5
2017,1,110,Newman,92.7145708582835,90.77499999999999,77.18,16.858285184284153,3.3679032448524246,299.35437881873725,3.316983835759532,54.98652291105122,98.922336101532,43.3
2017,1,111,South Wales,79.7870074547391,84.092840450393,70.2513075647404,16.776865791090884,3.1617884524497186,318.9938048528654,4.703669279047459,57.59493670886076,98.922336101532,42.6
2017,1,112,Westminster,81.2634088200238,80.77906630984239,68.4806932342999,19.83238065029667,4.120081104265773,318.25061957868735,6.210351711767918,55.08141493542953,98.922336101532,40.9
2017,1,113,Bedfordshire,81.55673648015001,84.2092914124824,76.0550171928728,17.433478643006037,5.938194804446747,239.8016581632653,3.3993009030002916,58.5447582575395,98.922336101532,40.5
2017,1,114,Leeds Beckett,82.6630311292888,85.96242265993071,72.0850947770353,20.670129578151016,3.6818824662233323,292.5502356267672,4.968462072923905,57.971830985915496,98.922336101532,40.2
2017,1,115,East London,75.875,78.4990619136961,67.943971985993,20.039633511250447,4.895051055761403,278.4769874476987,5.785723703813676,45.51607445008461,98.922336101532,37.7
2017,1,116,Bucks New University,81.7087845968712,85.61,74.1117157490397,17.637446471440622,3.4190600766140333,259.83139534883554,3.4581439521766373,57.444852941176485,98.922336101532,37.0
2017,1,117,Cumbria,82.009262557891,86.4102792897296,76.1741368217886,19.683540662924415,2.616588785046729,292.1332694151486,4.443093162000918,64.60626587637596,98.922336101532,36.2
2017,1,118,London Met,78.3090632471202,81.293126867699,71.1535954812079,17.401311543141198,2.919453230908269,250.4060676779463,3.92451690821256,47.361237488626024,98.922336101532,35.7
2017,1,119,Glyndŵr,76.1363636363636,82.5153109635125,71.85195395961131,22.09469774755626,2.9759041674316142,249.691964285714,3.8592432485741046,67.11281070745699,98.922336101532,30.5
2018,1,1,Cambridge,87.8026634382567,90.6469920544836,71.2228474617293,11.038915214735919,9.925732949685045,229.84311003123838,5.636869501029616,88.6111111111111,98.922336101532,100.0
2018,1,2,Oxford,88.3966847670763,91.61492899450509,68.9899451553931,10.30836626922056,9.94085102554876,219.94758909853238,6.747589164785553,83.74494836102377,98.922336101532,98.1
2018,1,3,St Andrews,94.875,95.47440699126089,83.7111985509962,11.591624801863823,5.92463230536985,203.96659340659338,7.099253827905973,83.16993464052288,98.922336101532,94.5
2018,1,4,Durham,89.7193585337915,88.830167118983,74.86848124428181,14.527223714217621,5.331331310293092,201.0042881646681,6.691014823592937,83.23156411460776,98.922336101532,84.2
2018,1,5,Bath,88.6857537081752,87.8876636802206,70.5947288533186,15.65100527610153,6.3522054679601645,182.0989159891601,6.903583213233239,85.07670850767084,98.922336101532,81.9
2018,1,6,Imperial College,84.1022790439133,85.2443087173792,65.146977260122,11.347257700236625,8.503637991828512,221.48481880509306,5.88254883304416,89.32642487046633,98.922336101532,81.0
2018,1,6,Loughborough,89.1828336272781,89.1657478868063,73.8312261099677,14.227183002011126,6.876657339982831,151.46989340247805,5.77469297554286,84.41284886782516,98.922336101532,81.0
2018,1,8,Warwick,88.68969153704191,89.060649914485,73.6268939393939,12.903071404376481,8.170794046385064,185.30947075209076,5.928772264301322,80.04052684903748,98.922336101532,80.9
2018,1,9,Lancaster,89.7403894158762,89.1047666645842,73.3896779355871,13.01511530586613,8.069800607832407,158.17208904109583,4.653863720203069,82.76422764227642,98.922336101532,80.8
2018,1,10,Surrey,90.0486130969402,90.4510042169966,77.3673376029277,15.404861608230268,6.1173041669876,166.88192975031725,6.488692640692641,82.36245954692556,98.922336101532,78.0
2018,1,10,UCL,84.2357351103707,86.0192658161937,66.1862112059988,10.360888049170853,8.37662404722194,193.04967658473512,6.684056896016861,86.0609480812641,98.922336101532,78.0
2018,1,12,Coventry,90.5593719332679,92.7612232895511,82.2851769131303,14.55513036315279,5.635534207583612,128.31660692951016,6.666806445054386,79.95454545454545,98.922336101532,76.7
2018,1,13,Exeter,89.8123324396783,89.7670447615563,72.9454226210798,16.429659259074736,5.064887752556748,177.59947008169615,6.2051015220259345,79.93673746046092,98.922336101532,76.2
2018,1,14,Leeds,90.0638236147375,90.932154247608,73.6169102296451,13.200524368399824,6.437927660681295,167.7861968230794,6.663353253179774,80.70276497695853,98.922336101532,75.8
2018,1,15,Birmingham,88.2296466973886,90.5162468756009,72.5598739091992,14.131059240499171,7.272252447985333,165.6058106841612,6.7287204692875475,85.0473186119874,98.922336101532,74.5
2018,1,15,London School of Economics,75.4461099214846,81.0627674750357,74.323279195669,11.397015432989367,8.088365134431918,198.01571856287677,5.585455333911535,83.93574297188756,98.922336101532,74.5
2018,1,17,York,89.12552436269759,91.0696999031946,74.323279195669,14.530309918420143,6.346617966656201,160.95843230403756,4.760544921482531,77.2523643603783,98.922336101532,74.3
2018,1,18,UEA,91.38832083617359,90.8966928060007,72.8735736691367,13.151684679550257,4.578949806949807,153.9705882352943,7.436651318944844,74.81772293886706,98.922336101532,74.2
2018,1,19,Nottingham,89.2578786851915,89.7400067750677,72.55333559092449,13.760950142763843,6.868936335610277,161.7941024314535,6.564701624267326,82.48730964467006,98.922336101532,72.9
2018,1,20,Sussex,88.29240434037689,87.7820622679235,69.8296558820167,16.333084514993597,7.188921166631918,141.1942201444961,5.2444602721633915,86.743711760707,98.922336101532,72.5
2018,1,21,University for the Creative Arts,84.9624060150376,87.4882702533625,76.7674244316762,12.555328644771867,9.205676954268979,125.96740088105727,5.587294435683713,53.35820895522389,98.922336101532,72.2
2018,1,22,Kent,89.2800363388599,88.3780404637418,73.1670754974107,13.32127341081015,4.973389164313468,137.56592671837393,6.188772585405212,81.00656455142231,98.922336101532,71.7
2018,1,23,Glasgow,88.0144653004994,90.6206896551724,68.3971044467425,14.579606152113831,6.100308125145304,199.93172413793133,5.926618706752846,81.87995469988675,98.922336101532,70.9
2018,1,24,Dundee,88.5169688516969,91.15543408734081,75.8811494466661,13.209994992586372,5.78779924586395,163.8773209549072,6.554992704071415,81.08303249097473,98.922336101532,70.7
2018,1,25,SOAS,88.30769230769229,90.63641607383201,72.4015990159902,11.642437742883997,6.35639894086496,152.76548672566372,6.065564936231365,70.6959706959707,98.922336101532,70.6
2018,1,26,Heriot-Watt,88.71831488754019,86.0724482512491,70.48278817311811,16.620118986794562,7.607046018621688,166.89898132427842,5.609350541357747,79.46026986506747,98.922336101532,70.1
2018,1,27,Bristol,86.9090909090909,90.76346284935241,67.65963252683281,13.37636538088888,6.380598902115587,186.17070999332287,6.1788612232226034,78.70597870597871,98.922336101532,69.3
2018,1,28,Manchester,83.8627889634601,86.1313052231294,68.8064910658354,13.314366329286958,7.718630995858651,167.44830411273148,4.908359639094437,81.53424657534246,98.922336101532,68.8
2018,1,29,Reading,88.6058676370252,89.04553464839971,73.417548961694,14.35855626483115,6.637765781492797,138.56793478260877,6.456382757184508,74.06716417910448,98.922336101532,68.0
2018,1,30,Edinburgh,79.5648670427075,83.6124450183608,74.1419313545084,12.480612336002903,8.621091275336775,193.42823137348242,6.291344328339418,73.02107728337235,98.922336101532,67.1
2018,1,30,Newcastle,90.29417650590361,90.993198639728,74.1419313545084,14.569823805624893,5.397691899430998,161.6937896645513,5.201760698107853,82.14285714285715,98.922336101532,67.1
2018,1,32,City,84.6474760116813,86.196478799875,73.3649525711433,18.003612856905438,7.395004733192502,138.25000000000026,5.8183251201006545,82.560706401766,98.922336101532,67.0
2018,1,32,Falmouth,83.5274542429284,86.8739565943239,77.5905222759886,17.683925255785283,3.7550011018339413,122.0164917541229,5.648392546705516,80.17241379310344,98.922336101532,67.0
2018,1,34,Nottingham Trent,89.6979395879176,89.7239723972397,81.96432856114531,15.766109823857107,4.725859114707283,135.4145750389472,5.124783436458829,73.00203429235688,98.922336101532,66.9
2018,1,35,Southampton,87.06053671728729,88.1166970565251,69.1577501144927,13.153995317229862,5.831052436788182,151.29407836153152,5.862594057692724,78.62745098039215,98.922336101532,66.1
2018,1,36,Keele,93.2293199882249,91.7990585466314,79.48446327683611,13.94422825452036,4.741516075388027,131.9977464788732,3.721007894888492,80.11310084825635,98.922336101532,66.0
2018,1,37,Portsmouth,89.4242547978767,88.909294969901,73.5558093994778,15.393986971242008,5.933656612821807,123.4319306930696,6.484944406484875,72.07843137254902,98.922336101532,65.9
2018,1,38,"Queen's, Belfast",89.8562300319489,90.6373406648338,75.5670226809073,15.55628332224661,4.772247454139021,152.9847209229811,5.792193687714112,80.18611865063978,98.922336101532,64.9
2018,1,39,King's College London,83.785469285937,89.0284822473664,66.5541596349772,12.023476823531698,6.229915785677554,172.25537065053044,6.098550558230952,86.57112526539278,98.922336101532,64.0
2018,1,40,Royal Holloway,88.0639097744361,88.9982041071289,74.7924858016601,14.843426102443377,5.5191618828932265,146.5738693467335,4.542658292162872,68.3177570093458,98.922336101532,63.3
2018,1,40,Sheffield,89.8129653168694,89.793598836152,71.2701356314316,14.575442135548334,5.174542938384525,160.33844103930704,5.558940032365087,81.33030990173847,98.922336101532,63.3
2018,1,42,Cardiff,87.1722316544048,87.15639586967801,69.16053574797209,12.94169822373547,7.71073512252042,149.43041012216406,5.351156627836362,71.92023158571888,98.922336101532,63.2
2018,1,43,Leicester,87.4898676033504,86.698176907495,72.0520715173122,13.014415059981433,7.225201807692345,143.8064748201441,4.1443831665578825,74.94033412887829,98.922336101532,62.8
2018,1,44,Queen Mary,82.72954403497809,84.7301413731157,66.11048618922631,12.513476544355596,7.203924962729834,151.86704653371373,4.863756832864006,78.35909631391202,98.922336101532,62.6
2018,1,45,Swansea,89.3501412736362,86.9961977186312,73.5712112651571,15.234334227759819,5.287072319537801,119.14638971315524,6.422254258068045,80.13640238704177,98.922336101532,62.5
2018,1,46,Aberdeen,86.7303609341826,88.1546796982896,68.2581522894435,14.867743476058916,4.515173934082477,168.58598726114664,6.268374471314167,78.27586206896552,98.922336101532,62.3
2018,1,47,Lincoln,90.5871670702179,89.88866166780281,77.969696969697,15.620616168685602,4.380077268455675,129.36406193734246,4.326826196473553,71.8875502008032,98.922336101532,61.9
2018,1,48,Essex,89.126213592233,87.61871750433279,76.6145139813582,15.954418566335782,3.8768046549886024,129.04279600570612,5.236653285709769,73.50498338870433,98.922336101532,61.1
2018,1,48,Northumbria,86.9371873262924,87.7620435929474,75.53049661148759,17.142997396928113,3.4404571715593755,143.70592629482076,6.844834597787169,71.31906739061003,98.922336101532,61.1
2018,1,50,Oxford Brookes,87.0358016455415,88.5398745768355,74.7467567087258,16.597778641671344,4.912004106475031,127.34025758205235,6.259493521512357,70.57471264367817,98.922336101532,60.8
2018,1,51,Aston,88.3077948034644,87.6519567027477,74.6434759429561,20.897196791821887,6.546867593386092,136.39463746223575,5.37932485038638,81.07822410147992,98.922336101532,60.7
2018,1,52,Strathclyde,89.1566265060241,89.67530800821359,67.0155993431856,19.688746335933626,5.176769305174916,202.35708298407377,4.86422923290128,78.60892388451444,98.922336101532,60.6
2018,1,52,UWE Bristol,87.4817746302854,89.6603812897177,76.87309982924499,18.130310527572746,4.216141718661698,122.54952698942706,6.455774302503122,76.36016544702512,98.922336101532,60.6
2018,1,54,Derby,85.1682953311618,88.878027587705,76.1335477981133,14.78596864013585,6.184567500024909,110.343653250774,5.344387757811761,63.72064276885043,98.922336101532,60.2
2018,1,54,Stirling,89.3521709166092,88.54731766124169,73.6784065063064,15.764112134081243,3.858935954426576,157.28711379050517,6.210047943878611,78.17460317460318,98.922336101532,60.2
2018,1,56,Edge Hill,86.10897927858791,88.415689290521,79.4526866015835,14.192408761380669,4.049891837125879,127.39480424442006,4.7355132103897555,71.8836565096953,98.922336101532,59.4
2018,1,56,Liverpool Hope,88.8482023968043,91.73952868681819,85.12793176972279,15.45649564037839,2.821086030120412,112.63083700440528,2.8122205619003564,78.13370473537604,98.922336101532,59.4
2018,1,58,West London,76.7,82.5777444735856,72.9197882329438,15.64001476238013,5.832422586520947,118.76184690157959,6.40384314950789,68.94639556377079,98.922336101532,59.3
2018,1,59,University of the Arts London,87.559704732957,87.8513293543136,70.7230769230769,15.86223707977663,9.820619307832423,120.51043115438108,5.524007285974499,60.95100864553314,98.922336101532,59.0
2018,1,60,Huddersfield,87.559704732957,87.8513293543136,78.902788636956,18.8809082532282,3.6227451303561047,130.53763440860251,5.661064880373763,72.85110380460308,98.922336101532,58.2
2018,1,61,Bournemouth,82.08869814020031,87.0511813833964,70.247132013013,16.492033483973273,5.56985961664218,122.38169099756783,6.942676491422562,71.2649945474373,98.922336101532,57.9
2018,1,62,Robert Gordon,87.40854832499039,85.7362257631023,69.4739270881403,18.12127946584936,3.7921566565908793,163.8378127896205,4.548535944276515,77.55632582322359,98.922336101532,57.7
2018,1,63,Bangor,89.2954545454545,90.412359422924,77.5288557666091,16.205604963158194,3.9098531482599075,126.5539215686276,3.918581781239418,65.97845601436265,98.922336101532,57.6
2018,1,64,Gloucestershire,87.3901182176417,88.3863636363637,75.9209888511876,19.05651787927526,5.188290994130595,114.52951388888897,6.869511963839808,64.04109589041096,98.922336101532,57.0
2018,1,64,Goldsmiths,83.578547698149,88.8862474741472,68.8505856585087,14.08254074973104,3.8086094885585955,130.52668213457105,6.3014771536162115,58.99581589958159,98.922336101532,57.0
2018,1,66,Abertay Dundee,88.8471177944862,89.34375,76.49412353088269,19.862089411356255,2.2895015906680807,158.5326086956522,6.655772113943028,68.47999999999999,98.922336101532,56.8
2018,1,67,Central Lancashire,83.3580155497964,84.0229565861335,73.8679699359473,16.292050586515035,5.234388326928226,135.74830795262275,5.323701334140483,64.82109227871938,98.922336101532,56.7
2018,1,67,Liverpool,89.4571057995182,89.2761270017588,74.227452721957,13.457540550654194,6.37259639139434,150.38368648894965,5.616133803421549,77.04213241616509,98.922336101532,56.7
2018,1,67,Staffordshire,85.7181425485961,87.95107446952291,78.5629389519179,15.198187930117065,5.925417191323898,114.07270029673639,4.54084866658255,57.09169054441261,98.922336101532,56.7
2018,1,70,Middlesex,81.53921091086211,81.6825048732944,74.9439407234084,16.551898601015182,6.596838556752703,117.15415821501027,5.093677528208373,71.43817204301077,98.922336101532,55.9
2018,1,71,Sunderland,80.6322529011605,85.03,73.832,15.3603371211229,6.93127918339417,111.96321070234112,4.8046794566323685,66.64173522812266,98.922336101532,55.5
2018,1,72,Anglia Ruskin,84.8414023372287,87.8073172764397,77.738539445629,17.80306926532575,7.760960913343378,101.57632541133455,6.088007815680211,56.59251220835594,98.922336101532,55.2
2018,1,72,Brunel,83.4569493711706,84.4487396311508,74.3006316875081,15.769888060590974,4.412860459800536,131.2590442161677,5.379292366984261,70.79343365253078,98.922336101532,55.2
2018,1,72,Chichester,88.17365269461081,89.0027493126718,72.9360087850654,15.596911163023078,3.1387333250218177,120.64063811922755,6.095681336491709,59.26773455377574,98.922336101532,55.2
2018,1,75,Bradford,82.0854804486208,82.425068119891,70.1993576925408,16.020228389015337,4.528272902964672,127.22295321637421,6.030968746518183,78.48463187991422,98.922336101532,54.9
2018,1,76,Manchester Met,84.5659163987138,85.3138112668512,75.0776480668309,15.64567154061034,3.7250629899513497,132.58036012003998,4.200742101544362,66.3051337671728,98.922336101532,54.8
2018,1,77,Chester,84.475,87.1469632591852,73.1132783195799,13.460615155583373,5.044911672159983,115.49698795180723,4.21200830175194,64.46135831381733,98.922336101532,54.7
2018,1,78,Plymouth,84.8521916411825,87.2264449318982,73.35072983772321,16.084915730049914,5.206055830721344,123.70912106135971,5.907363847517696,69.61414790996785,98.922336101532,54.5
2018,1,79,Teesside,83.8263542066846,87.44355845902581,76.4127008533866,16.61450643912654,5.353109882515549,118.82672974571258,4.918123900035197,66.86893203883496,98.922336101532,54.2
2018,1,80,Liverpool John Moores,83.7268666241225,85.6162926725513,75.4888624383608,17.491996487097563,4.025894556173277,136.31687593104945,6.0224058803775975,67.40584301302358,98.922336101532,54.1
2018,1,81,Aberystwyth,92.5600190159259,90.793858605094,79.329396075443,16.426905540347764,4.597552956308532,107.34068965517265,3.765804091804332,67.74430565760471,98.922336101532,53.8
2018,1,81,Kingston,79.7576015309377,79.968085106383,71.0306998894464,18.778285032335194,6.240326591144136,116.1888082016233,5.219640949413102,64.41515650741351,98.922336101532,53.8
2018,1,83,Edinburgh Napier,82.3353293413174,86.022311022311,71.14974686917131,20.277765540230355,3.9546123962682223,147.64714714714736,6.606866034163938,72.5557461406518,98.922336101532,53.1
2018,1,84,Hull,86.063829787234,85.32837011433129,71.2456394112142,16.51911207677517,4.655283700828728,125.83110571081421,4.524733926082602,72.98530157121135,98.922336101532,52.9
2018,1,85,Sheffield Hallam,84.0116279069767,85.81038087446599,72.084317644921,16.606537882022472,5.022437990954536,119.69958773973835,6.504248512258986,68.52740591058345,98.922336101532,52.7
2018,1,86,Bolton,81.7933545744197,83.0835603996367,76.6181818181818,15.091959510543555,3.441968911917098,109.34135667396062,4.614896988906498,59.15966386554622,98.922336101532,52.2
2018,1,87,Cardiff Met,77.7828259881872,82.36830154405091,66.1096985107156,17.206609321535073,4.989271563547699,115.77621558289397,5.118241381421836,71.27572016460906,98.922336101532,52.0
2018,1,88,Worcester,84.68304519259931,88.2473289383951,75.843888249197,16.382662762804923,3.8693059186330414,117.96284224250324,5.200407547431585,68.2490272373541,98.922336101532,51.7
2018,1,89,Glasgow Caledonian,84.9159472966833,83.64565587734239,67.3261935015429,19.408099381691358,3.7276698297936433,165.8904109589041,5.54842596776623,71.14666666666668,98.922336101532,51.4
2018,1,90,Winchester,85.5546995377504,87.1777606771835,74.0586740586741,15.861667997300833,2.63778129395218,118.10913626442131,6.275404448938321,61.30198915009042,98.922336101532,51.2
2018,1,91,Brighton,79.8653344917463,83.7225722354986,69.5174390826565,17.39820605342691,3.7433725990195987,118.10913626442131,5.506893517783874,70.6547338671691,98.922336101532,51.0
2018,1,92,London South Bank,81.5714285714286,83.8783378552049,71.5508387538514,17.006413620920203,4.315141409606875,105.93174603174603,5.735211267605635,75.94167679222356,98.922336101532,50.6
2018,1,93,Roehampton,84.0,86.15325523333969,71.7296008613397,14.348486115825922,5.80824630197616,107.50497949619215,4.6846515899437495,64.24702058504876,98.922336101532,50.5
2018,1,94,De Montfort,84.7317073170732,84.8776916976758,75.2292682926829,19.124621277979998,3.751986015680437,109.73577809120827,4.755689783485348,75.7308584686775,98.922336101532,50.4
2018,1,95,Greenwich,81.7897004112003,83.05815491646659,71.57808090310441,17.826256931970025,3.6015694403316556,131.040825096691,5.751802046194391,65.29044647143543,98.922336101532,49.7
2018,1,96,Ulster,88.16885761895949,87.1248610596517,76.05748573968441,18.825033454584897,3.382509607262029,126.43747904793807,5.636157216104815,65.37335285505124,98.922336101532,49.6
2018,1,97,Bath Spa,84.08367439745341,87.4118717307255,77.2442019099591,18.71898428017053,4.412137196127043,117.51431911163063,5.358294264856426,61.134020618556725,98.922336101532,49.2
2018,1,98,Bedfordshire,84.4128329297821,84.0193704600484,75.9042714328991,16.856639163577896,5.786981120081369,92.51526162790698,6.579810565126183,61.919130959565486,98.922336101532,48.9
2018,1,99,Salford,82.3962264150943,84.77348795549901,76.46615123514991,16.61455055049506,3.8589950826087707,126.49087893864031,5.730888955595563,60.93822573153738,98.922336101532,48.6
